run_id,task_id,objective_id,p_feas,expected_total_penalty,penalty_bound_lower_margin,penalty_bound_upper_margin,penalty_bound_pass
objective-run-2fc4cfdd57ac0b568419,task-v2-c95d7e1ff6e7,O0,0.0072268221624363,1.287948192562463,0.2951750147249011,2.6831445187877896,True
objective-run-320eda4ebc60472813b4,task-v2-c95d7e1ff6e7,O1,0.0044231546520932,1.3236499960595984,0.3280731507116906,2.658657385332029,True
objective-run-7058df7dbe5f85d03e55,task-v2-c95d7e1ff6e7,O2,0.0157549008775865,1.358702440601224,0.3744573414788128,2.5782779558884275,True
objective-run-c6b7101e4df3bed2bdda,task-v2-c95d7e1ff6e7,O3,0.0171463713559,1.349541097135068,0.3666874684909722,2.581873417441328,True
objective-run-cc8fd5553ed2b3c82bbb,task-v2-f5c9b9bdeb27,O0,0.010598155718931,1.2038881167609337,0.2144862724798629,2.753719260363344,True
objective-run-51c1671dfb66ae186317,task-v2-f5c9b9bdeb27,O1,0.0095846045313482,1.2114229922811486,0.221007596812497,2.750238589593458,True
objective-run-9aba4a9a365e1f6aade5,task-v2-f5c9b9bdeb27,O2,0.0170084480343111,1.296528651703818,0.3135370997381289,2.635437556158937,True
objective-run-91a2aee078c42623bf19,task-v2-f5c9b9bdeb27,O3,0.0210535853442318,1.248458697149312,0.2695122824935462,2.6673269614737585,True
objective-run-5ec28ab88b31ae3a29c1,task-v2-420d9636beee,O0,0.0027419387060167,1.3421905329311985,0.3449324716372169,2.6468417122447327,True
objective-run-032b43fa3c74f50c56a5,task-v2-420d9636beee,O1,0.0031859984242534,1.34648048967482,0.3496664880990696,2.64077551662817,True
objective-run-35835e5311c896502f33,task-v2-420d9636beee,O2,0.0067982736912782,1.658020234467934,0.6648185081592094,2.3147866707669555,True
objective-run-af7c7cedb3895c17da0e,task-v2-420d9636beee,O3,0.0056470197806504,1.7213942123683066,0.7270412321489595,2.2560177085090887,True
objective-run-b636ca860629793431f3,task-v2-e449b07a1126,O0,0.0041238800927455,1.3142778364786134,0.3184017165713612,2.6692266431504024,True
objective-run-ead2d5b8326e7b3e9312,task-v2-e449b07a1126,O1,0.0046023521906781,1.3080607517307423,0.3126631039214176,2.673529839506548,True
objective-run-282c4add950c3e31c603,task-v2-e449b07a1126,O2,0.0113024773973758,1.6256892979172808,0.636991775314654,2.329100792493218,True
objective-run-03914190dba97ae60e54,task-v2-e449b07a1126,O3,0.0092153414780195,1.655005719997324,0.6642210614753443,2.3081329140905966,True
objective-run-e9f9f2b42b463bed025b,task-v2-6e79cb6720c5,O0,0.0081670058694931,1.3059784110249064,0.3141454168943982,2.661353565497122,True
objective-run-a5787cd52872e8cae290,task-v2-6e79cb6720c5,O1,0.0084934245898748,1.300184948597511,0.3086783731873864,2.665841353042989,True
objective-run-de148e1abc78d03b3ee6,task-v2-6e79cb6720c5,O2,0.0165982765491345,1.5290849189354765,0.5456831954846068,2.40452197486799,True
objective-run-703688ef9b7f544bfd4d,task-v2-6e79cb6720c5,O3,0.0130237121172822,1.5974449473468688,0.6104686594641497,2.3504602041840035,True
objective-run-0c21331c04e17bd6c06c,task-v2-526a936f38d9,O0,0.0085917784394414,1.2767121953534049,0.2853039737928464,2.688920690888829,True
objective-run-5dd603747e23e7723a69,task-v2-526a936f38d9,O1,0.0087623436685623,1.2757602742472145,0.2845226179157766,2.6891903510785364,True
objective-run-2d1cc87b7a8a2c4bc14e,task-v2-526a936f38d9,O2,0.0201108882033335,1.5267750241745102,0.5468859123778482,2.392781423012151,True
objective-run-a5dc6c75c7ce4b75c339,task-v2-526a936f38d9,O3,0.0187952675355513,1.5853287794366495,0.6041240469721978,2.339490150421148,True
objective-run-f8021788111a5bf071a7,task-v2-89b7591232ff,O0,0.003799750597295,1.219847728967449,0.223647479564742,2.7649532686433727,True
objective-run-d33eb3f25af51c72b2c2,task-v2-89b7591232ff,O1,0.0028725750877097,1.232472401797789,0.2353449768854999,2.7560372978513707,True
objective-run-eebc055a8defdd5946c0,task-v2-89b7591232ff,O2,0.0285003304643355,1.501545358899632,0.5300456893639609,2.3844533192430326,True
objective-run-bfb7ad91a429b3ebdd1e,task-v2-89b7591232ff,O3,0.0554155068873643,1.5412764103409309,0.596691917228299,2.2370615621096075,True
objective-run-7ab81390075aff450fe4,task-v2-5f165c277bb9,O0,0.020188779998005,1.3430946664786063,0.3632834464766129,2.576150213529372,True
objective-run-9214c39539022853e71d,task-v2-5f165c277bb9,O1,0.0164474203389556,1.3348713685536384,0.3513187888925968,2.599338950090536,True
objective-run-9f1487430666ca64e182,task-v2-5f165c277bb9,O2,0.0285803239870196,1.3987029005507503,0.4272832245377721,2.486975803501169,True
objective-run-c57f57a6c20d73060de6,task-v2-5f165c277bb9,O3,0.0281107995372971,1.3944520910238225,0.4225628905611183,2.4931047108269904,True
objective-run-ea3a80232f3fd7d95f81,task-v2-780e1209d403,O0,0.0228961630102509,1.2146522159089983,0.2375483789192486,2.693763132049998,True
objective-run-150e4a8aa80216ef8f9e,task-v2-780e1209d403,O1,0.0194307556818736,1.2322043621436802,0.2516351178255552,2.690072615128824,True
objective-run-573816637f822344fcc8,task-v2-780e1209d403,O2,0.0402727739529543,1.327166406745817,0.3674391806987744,2.511742497442362,True
objective-run-1a26ffc80fcd9e64adfc,task-v2-780e1209d403,O3,0.0352516691242798,1.2803356258982688,0.3155872950225449,2.578657697604616,True
